z_period_days,z_transit_depth_ppm,z_planet_radius_re,z_stellar_radius_rs,z_snr,label_binary,label_coarse,mission
-0.2726274300489997,-0.2726284572877299,-0.42736455480518004,-0.30777936943579903,0.07147922743387043,1,CONFIRMED,KEPLER
-0.37910660473516883,-0.28104961278909985,-0.476344305266858,-0.13460500101263737,-0.2477951053206983,0,FALSE POSITIVE,KEPLER
0.07884980646890659,-0.275410839069774,-0.4732096012373106,-0.6361825758755769,-0.1804064430661947,1,CONFIRMED,KEPLER
-0.34672203954957115,-0.2794413921185295,-0.4857484173555002,-0.6361825758755769,-0.19540452948259338,1,CONFIRMED,KEPLER
-0.33111577564685624,-0.2549580326561141,-0.3979767045281733,-0.482748290899615,-0.17506465886309383,1,CONFIRMED,KEPLER
-0.33932380739134516,-0.133459361323878,0.13335562848010918,0.5033586049400461,5.052898450064033,1,CONFIRMED,KEPLER
0.9380346307743174,-0.05119607363994882,-0.11036760981720034,-0.3373894946065986,0.48176934487973505,1,CONFIRMED,KEPLER
0.48066793011224784,-0.24459061009943936,-0.27102119133150404,-0.3373894946065986,-0.2015681266400175,1,CONFIRMED,KEPLER
-0.20804768886197,0.20095852552933854,0.038922669589994074,-0.609264280265759,1.2347554642783802,0,CANDIDATE,KEPLER
1.1915257054353094,-0.18501643568202794,0.5165731960922775,1.7712103281624676,-0.026316514130592047,0,CANDIDATE,KEPLER
-0.28361579529391406,-0.2802675054729394,-0.4630218131412816,-0.21446261132176367,-0.17711919124890185,1,CONFIRMED,KEPLER
-0.22511551800941076,-0.27039615098380376,-0.4191359567276181,-0.38943153278557974,-0.13767216944138758,1,CONFIRMED,KEPLER
-0.13422355843492098,-0.28136565615470943,-0.4618462991302013,0.3023686643867394,-0.2426587743561782,0,CANDIDATE,KEPLER
0.036503917019714505,-0.2615369353744053,-0.40424611258726806,-0.38943153278557974,-0.07336530576559606,1,CONFIRMED,KEPLER
-0.38335286323269324,-0.2800934815944075,-0.4794790092964054,-0.38943153278557974,-0.12164681683208489,0,FALSE POSITIVE,KEPLER
-0.3440953363962341,-0.27682703339161957,-0.3646704742142322,0.851501894827024,-0.22211345049809783,1,CONFIRMED,KEPLER
-0.2975698843539339,-0.26145892467023585,-0.39640935251339954,-0.3418758772082349,0.13886788968837402,1,CONFIRMED,KEPLER
-0.2225563853902126,-0.24827511566559698,-0.10919209580612003,1.118890297884548,0.14626420627728293,1,CONFIRMED,KEPLER
0.009806479068164172,-0.27862728041091483,-0.4591034331043473,-0.2404836304112542,-0.25334234276237994,0,FALSE POSITIVE,KEPLER
-0.2867574952311191,-0.2603647745373975,-0.40307059857618777,-0.482748290899615,-0.21081352237615364,1,CONFIRMED,KEPLER
-0.20185169151362684,-0.2597786941188936,-0.3791684803508889,-0.482748290899615,-0.22724978146261793,1,CONFIRMED,KEPLER
-0.3606271791043486,-0.27497277896174543,-0.45440137706002626,-0.482748290899615,-0.23505700452868847,1,CONFIRMED,KEPLER
-0.24920872185047507,-0.2770110586424809,-0.43598499088643533,-0.15883146706147336,-0.16561380988837687,1,CONFIRMED,KEPLER
0.08398078263917902,-0.27326454456788085,-0.4152175766906839,-0.10858398192314662,-0.163353824263988,1,CONFIRMED,KEPLER
0.4350400664915147,-0.09610223539903577,0.07262073790762848,0.22340833059794027,-0.22416798288390588,0,CANDIDATE,KEPLER
-0.22929914703432133,-0.2803375150792453,-0.4638054891486684,-0.21446261132176367,-0.18718639993936123,1,CONFIRMED,KEPLER
-0.3320463372215582,-0.2809515993402716,-0.4716422492225369,-0.21446261132176367,-0.18348824164490676,1,CONFIRMED,KEPLER
-0.13211510541479393,-0.28140566164402714,-0.48222187532225935,-0.21446261132176367,-0.22992067356416837,1,CONFIRMED,KEPLER
-0.2077620413703214,-0.26521744039163114,-0.41365022467591017,-0.3777669380213253,-0.13048130609105946,1,CONFIRMED,KEPLER
0.11620871638342523,-0.2680458284863905,-0.4054216265983483,-0.3777669380213253,-0.20444447198014873,1,CONFIRMED,KEPLER
-0.31990606712704006,-0.23659551305930257,-0.1330942140314189,0.5859080448101541,0.812343605756248,1,CONFIRMED,KEPLER
-0.372253899881822,-0.26145692439576995,-0.4344176388716617,-0.5859350907372503,-0.06576353593810633,0,FALSE POSITIVE,KEPLER
-0.307851599085088,-0.21985921660325447,-0.39327464848385213,-0.7312938870302667,0.15612596172916146,1,CONFIRMED,KEPLER
-0.3641206402618909,-0.24817910249123454,-0.43089109683842086,-0.7312938870302667,0.05607023454031016,1,CONFIRMED,KEPLER
-0.26708632486217404,-0.2742106743902438,-0.2906130915161752,0.1040705533944144,-0.18102280278193714,0,FALSE POSITIVE,KEPLER
-0.32754884244235105,-0.27782717062456136,-0.4685075451929895,-0.46928914309470615,-0.2379333498688197,1,CONFIRMED,KEPLER
-0.346939073975774,-0.2775171280823494,-0.4685075451929895,-0.46928914309470615,-0.2264279685082947,1,CONFIRMED,KEPLER
-0.3489937259616923,-0.2573243573492544,-0.38778891643214425,-0.45313816572881543,-0.14671211193894293,1,CONFIRMED,KEPLER
-0.10283662087859126,-0.2458367810916849,-0.3772092903324218,-0.45313816572881543,-0.16417563721831124,1,CONFIRMED,KEPLER
-0.1478324253118529,-0.27365859863765996,-0.4285400688162603,-0.30777936943579903,-0.03679462929821305,1,CONFIRMED,KEPLER
-0.2862758981493192,-0.24272435402276998,-0.3348907859335321,-0.45313816572881543,-0.1629429177868264,1,CONFIRMED,KEPLER
0.2272428985081499,-0.2791433512231128,-0.45714424308588025,-0.14985870185820072,-0.24861691827502147,0,CANDIDATE,KEPLER
-0.3180612968823584,-0.2735905893058199,-0.43833601890859586,-0.3275194528829987,-0.18287188192916434,0,FALSE POSITIVE,KEPLER
-0.375757152589965,-0.27774515937146016,-0.463413651144975,-0.3777669380213253,-0.17773555096464425,1,CONFIRMED,KEPLER
-0.00030877944550722206,-0.25804045560804073,2.1744397897191527,0.8927766147620778,-0.14753392489326614,0,FALSE POSITIVE,KEPLER
-0.24042193474219098,-0.27507279268503965,-0.42344617476824575,-0.1408859366549281,-0.15965566596953354,1,CONFIRMED,KEPLER
-0.30727362662653007,-0.2813356520377212,-0.48065452330748565,-0.1408859366549281,-0.2445078535034054,0,CANDIDATE,KEPLER
-0.3783686049495127,-0.2818977291626345,-0.4963280434552226,-0.5356876055989235,-0.2539587024781224,0,FALSE POSITIVE,KEPLER
-0.3101004397794034,-0.2745007141877969,-0.4453891029750775,-0.39122608582623425,-0.1097305289943983,1,CONFIRMED,KEPLER
-0.06488162526956863,-0.2754348423633646,-0.40228692256880094,0.0071646891990701945,-0.11774320529904962,1,CONFIRMED,KEPLER
-0.2233806830728362,-0.28170770308837556,-0.48339738933333964,0.0071646891990701945,-0.24491875998056703,1,CONFIRMED,KEPLER
-0.30145276519450676,-0.19243145312705848,0.5197079001218249,2.301500751675879,2.213534692877328,1,CONFIRMED,KEPLER
-0.35120791800430906,-0.22347571283757206,2.8977727445372126,0.8972629973637141,0.49964377663626497,0,FALSE POSITIVE,KEPLER
-0.38158960971176165,-0.27301050971071367,-0.43755234290120903,-0.3705887258587072,-0.09144519076070677,0,FALSE POSITIVE,KEPLER
-0.37269451023866873,-0.2795674094098801,1.478143657155939,1.095561108356039,-0.17527011210167462,0,FALSE POSITIVE,KEPLER
0.06208101959553152,0.12824854869446947,0.945243972132883,0.8775229139165145,2.3659809959042843,0,FALSE POSITIVE,KEPLER
-0.3579414162298082,-0.25926062303222974,0.8911703276231905,-0.2081816756794727,-0.1910900114723965,0,FALSE POSITIVE,KEPLER
-0.3827628090577531,-0.2819017297115663,-0.46929122120037636,0.5814216622085179,-0.20485537845731033,0,FALSE POSITIVE,KEPLER
-0.3813856101740041,-0.27859727629392655,-0.47242592522992377,-0.47557007873699697,-0.20526628493447194,0,FALSE POSITIVE,KEPLER
3.4072212874184475,-0.26932400387009015,-0.41443390068329705,-0.2862447329479447,-0.2364951771987541,0,FALSE POSITIVE,KEPLER
0.9011201424572071,-0.27531882644434336,-0.33959284197785317,0.45400839632204676,-0.21759347924932015,1,CONFIRMED,KEPLER
-0.26235453683384025,-0.28120963474637056,-0.4963280434552226,-0.6532308297617949,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.18422838666051053,-0.27949139898017655,-0.45753608108957367,-0.07897385675234705,-0.22560615555397148,1,CONFIRMED,KEPLER
0.4785952605501421,-0.2723704218816309,-0.432850286856888,-0.3346976650456168,-0.25210962333089515,0,FALSE POSITIVE,KEPLER
-0.36448496833825333,-0.2814836723481966,-0.4728177632336172,-0.03590458377663843,-0.23731699015307728,0,CANDIDATE,KEPLER
-0.3480090799111736,-0.2813236503909259,-0.4712504112188435,-0.03590458377663843,-0.23670063043733489,0,CANDIDATE,KEPLER
-0.383988774022762,-0.2703561454944861,0.8112353748697322,-0.40109612754983415,-0.10069058649684293,0,FALSE POSITIVE,KEPLER
-0.31099044785581526,-0.28036551892176764,-0.45675240508218684,0.1498316559311047,-0.24142605492469335,0,CANDIDATE,KEPLER
-0.2903548092531404,-0.26953603296347384,-0.3983685425318667,-0.13639955405329188,-0.231358846234234,1,CONFIRMED,KEPLER
-0.18933660145627693,-0.2623630487288152,-0.3713317202770205,-0.29521749815121734,-0.219853464873709,1,CONFIRMED,KEPLER
-0.255959770098907,-0.27336055774224327,-0.466156517170829,-0.6218261515503407,-0.22457888936106746,1,CONFIRMED,KEPLER
-0.38103999983638254,-0.27892332103186557,-0.4747769532520843,-0.46928914309470615,-0.219853464873709,0,FALSE POSITIVE,KEPLER
-0.3604425171312237,-0.2815336792098437,-0.4602789471154276,0.5554006431190274,-0.19910268777704784,0,FALSE POSITIVE,KEPLER
-0.3509988399763206,-0.2793353775718376,-0.4653728411634421,-0.25573733125681775,-0.2364951771987541,1,CONFIRMED,KEPLER
-0.38044853287803587,-0.2812896457250059,-0.4861402553591936,-0.2862447329479447,-0.2498496377065063,0,FALSE POSITIVE,KEPLER
1.7039676305332487,-0.2692259904212619,-0.4222706607571655,-0.35264319545216205,-0.255396875148188,0,FALSE POSITIVE,KEPLER
-0.3791602052845484,-0.26586952986750917,4.561516908219489,2.8901141490105635,-0.0524090754303541,0,FALSE POSITIVE,KEPLER
-0.37554587333744355,-0.27494877566815484,-0.4610626231228145,-0.5347903290785962,-0.23115339299565318,0,FALSE POSITIVE,KEPLER
-0.36984948114534044,-0.27953540501842594,-0.26867016330934346,-0.20459256959816366,-0.23012612680274916,0,FALSE POSITIVE,KEPLER
-0.382066481132162,-0.28142766466315183,-0.4316747728458077,0.8577828304693145,-0.22560615555397148,1,CONFIRMED,KEPLER
0.4992680347747282,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
1.502377458588731,-0.2651054250215416,0.5929816068124951,-0.42891169967997933,-0.2276606879397795,0,FALSE POSITIVE,KEPLER
-0.3801074833179521,-0.28078357628513734,-0.48418106534072647,-0.4316035292409611,-0.22046982458945139,0,FALSE POSITIVE,KEPLER
-0.3702250277165761,-0.27651099002601,-0.46733203118190925,-0.5428658177615416,-0.22971522032558755,0,FALSE POSITIVE,KEPLER
-0.38407307243910904,-0.2804515307238007,-0.48065452330748565,-0.3687941728180527,-0.21697711953357776,0,CANDIDATE,KEPLER
-0.38400715795655616,-0.2797274313671508,-0.46419732715236184,-0.22433265304536346,-0.18410460136064918,0,FALSE POSITIVE,KEPLER
-0.06487394955011519,-0.2798134431691838,-0.4947606914404489,-0.7384720991928847,-0.24615147941205184,1,CONFIRMED,KEPLER
-0.3559543331468276,-0.2810056067508504,-0.48183003731856594,-0.30867664595612615,-0.2309479397570724,0,CANDIDATE,KEPLER
-0.3534007189834238,-0.2808335831467844,-0.48809944537766065,-0.44326812400521554,-0.23074248651849155,1,CONFIRMED,KEPLER
0.8834889672619374,-0.2696960549207445,-0.4187441187239247,-0.2835529033869628,-0.23341337862004202,1,CONFIRMED,KEPLER
-0.2675104963194075,-0.2800014689689769,-0.47830349528532506,-0.40199340407016143,-0.2445078535034054,0,CANDIDATE,KEPLER
-0.38111546926889167,-0.26510342474707577,0.09652285613292737,-0.7097592505424123,0.23686908449141728,0,FALSE POSITIVE,KEPLER
-0.38303545539623746,-0.27234641858804026,0.38961768289560816,-0.43519263532227015,-0.12020864416201926,0,FALSE POSITIVE,KEPLER
3.288866319940752,-0.27497277896174543,1.8433366765982098,-0.5599140716477596,-0.24800055855927908,0,FALSE POSITIVE,KEPLER
-0.3671822853171301,-0.28181971845846504,-0.4794790092964054,0.18572271674419524,-0.22437343612248667,0,FALSE POSITIVE,KEPLER
-0.3624627467334474,-0.27925136604427053,-0.46929122120037636,-0.3616159606554347,-0.21327896123912327,0,FALSE POSITIVE,KEPLER
-0.291799742005249,-0.2797874396011273,-0.4524421870415592,-0.10409759932151041,-0.2327970189042996,0,CANDIDATE,KEPLER
-0.23917669160866514,-0.28003547363489684,-0.4481319690009315,-0.10409759932151041,-0.2422478678790166,0,CANDIDATE,KEPLER
-0.06966971590157515,-0.2773491050272152,-0.44147072293814327,-0.18485248615096408,-0.23423519157436523,1,CONFIRMED,KEPLER
-0.37831446942729163,-0.2797994412479226,-0.47791165728163165,-0.41904165795637943,-0.23628972396017325,0,FALSE POSITIVE,KEPLER
3.315301669422378,-0.274740747123703,-0.3842623743989034,0.390301763378811,-0.23998788225462772,0,FALSE POSITIVE,KEPLER
-0.3797028413361789,-0.28019949614109935,-0.476344305266858,-0.33559494156594405,-0.21862074544222418,0,FALSE POSITIVE,KEPLER
-0.34356231457343295,-0.27781716925223193,-0.42422985077563263,-0.20010618699652746,-0.19910268777704784,0,FALSE POSITIVE,KEPLER
1.8015867268828298,-0.26746174834235253,-0.41443390068329705,-0.31675213463907154,-0.23546791100585007,1,CONFIRMED,KEPLER
0.8639049281197057,-0.26625158229049295,-0.38034399436196925,-0.43250080576128835,-0.2276606879397795,0,FALSE POSITIVE,KEPLER
-0.2624868047246185,-0.28155768250343427,-0.48809944537766065,-0.23689452432994515,-0.24594602617347103,0,FALSE POSITIVE,KEPLER
-0.3396836795050456,-0.28135765505684596,-0.476344305266858,-0.33649221808627133,-0.23608427072159247,1,CONFIRMED,KEPLER
3.520001114858261,-0.2580844616462902,-0.42031147073869846,-0.5554276890461233,-0.23957697577746614,0,FALSE POSITIVE,KEPLER
-0.35015428664821824,-0.28170370253944377,-0.489274959388741,-0.20279801655750915,-0.2502605441836679,1,CONFIRMED,KEPLER
-0.3805437752733775,-0.2810456122401681,-0.48418106534072647,-0.31406030507808974,-0.25046599742224873,0,FALSE POSITIVE,KEPLER
3.071353389413721,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.25044658869192776,-0.27903733667642094,-0.4900586353961278,-0.7510339704774665,-0.2492332779907639,0,CANDIDATE,KEPLER
-0.3798083841353527,-0.21411242806277084,0.9240847199334382,-0.3221357937610351,0.11976073850035926,0,FALSE POSITIVE,KEPLER
-0.37342703795581633,-0.28009548186887334,-0.47712798127424483,-0.41634982839539764,-0.2541641557167032,0,FALSE POSITIVE,KEPLER
-0.30290150373284747,-0.27747312204409996,-0.42070330874239187,0.11035148903670534,-0.2309479397570724,1,CONFIRMED,KEPLER
0.6416929916528339,-0.2650834220024169,-0.45636056707849343,-0.7061701444611033,-0.21903165191938578,1,CONFIRMED,KEPLER
-0.37987490935494767,-0.26206700810786443,1.415057738561298,-0.16331784966310978,-0.1582174932994679,0,FALSE POSITIVE,KEPLER
0.5737550355482408,-0.27391863431822483,-0.24006598903972354,1.0139089450062584,-0.22745523470119872,0,FALSE POSITIVE,KEPLER
-0.37969429699186236,-0.2820477497475758,-0.4849647413481133,0.23686747840284933,-0.24553511969630942,0,FALSE POSITIVE,KEPLER
-0.38365555975439436,-0.28080757957872793,0.7418800482159961,1.0668482597055666,-0.18410460136064918,0,FALSE POSITIVE,KEPLER
-0.2887858061102082,-0.27011811283304593,-0.4250135267830195,-0.3373894946065986,-0.23402973833578444,1,CONFIRMED,KEPLER
-0.35862846627007355,-0.2806555587193208,-0.4888831213850476,-0.5572222420867778,-0.23115339299565318,0,FALSE POSITIVE,KEPLER
0.24604498768547808,-0.26545947360200306,-0.3999358945466404,-0.33828677112692584,-0.17609192505599783,1,CONFIRMED,KEPLER
0.34881077479041794,-0.27531882644434336,-0.35448268611820327,0.5742434500458998,-0.20793717703602238,1,CONFIRMED,KEPLER
3.2844369968341263,-0.2622050270460104,-0.42775639280887345,-0.5455576473225234,-0.2434805873105014,0,FALSE POSITIVE,KEPLER
-0.38335283938656983,-0.2777271569012672,-0.44382175096030385,-0.226127206086018,-0.16047747892385678,0,FALSE POSITIVE,KEPLER
-0.23267266605537018,-0.27787717748620844,-0.3768174523287284,0.8174053870545878,-0.24183696140185496,0,FALSE POSITIVE,KEPLER
-0.3153673262109053,-0.28040352413661945,-0.4594952711080408,0.06548766302034219,-0.23978242901604693,0,CANDIDATE,KEPLER
-0.38371676575923336,-0.17996174210674007,-0.22400063088829317,-0.5258175638753236,0.31946128640090027,0,FALSE POSITIVE,KEPLER
-0.37554606969329457,-0.2800414744582945,-0.4712504112188435,-0.3131630285577625,-0.21615530657925452,0,FALSE POSITIVE,KEPLER
1.9107119396668517,-0.2675477601443855,-0.37407458630287443,0.013445624841360936,-0.23033158004132998,1,CONFIRMED,KEPLER
-0.13938155953197842,-0.2736645994610576,-0.4120828726611365,-0.16690695574441883,-0.22848250089410274,1,CONFIRMED,KEPLER
-0.3462864880575653,-0.2820177456305875,-0.4916259874109015,-0.29880660423252636,-0.25046599742224873,0,FALSE POSITIVE,KEPLER
-0.3836711717878967,-0.2787753007213902,0.8116272128734254,-0.031418201175002214,-0.18985729204091167,0,FALSE POSITIVE,KEPLER
-0.38000826490013745,-0.27920736000602103,-0.4728177632336172,-0.43519263532227015,-0.23546791100585007,0,FALSE POSITIVE,KEPLER
0.26524767950091277,-0.27250043972191335,-0.20597608271839568,1.2651463706978916,-0.23033158004132998,0,CANDIDATE,KEPLER
-0.3419690033713553,-0.2757088799651906,-0.45479321506371967,-0.49441288566386943,-0.2383442563459813,1,CONFIRMED,KEPLER
-0.2980405476466496,-0.27992945908820505,-0.4477401309972381,-0.0009107994838752718,-0.24861691827502147,1,CONFIRMED,KEPLER
-0.31728553263651227,-0.2796314181927884,-0.476344305266858,-0.5132556925907419,-0.2492332779907639,0,FALSE POSITIVE,KEPLER
3.3699187732288034,-0.2584445110501492,3.048630375959181,-0.4271171466393248,-0.24615147941205184,0,FALSE POSITIVE,KEPLER
-0.33884840679453104,-0.28163769348206963,-0.4794790092964054,0.06548766302034219,-0.25313688952379915,0,CANDIDATE,KEPLER
-0.3396020730550314,-0.2811216226698717,-0.43951153291967615,0.8775229139165145,-0.21677166629499692,0,CANDIDATE,KEPLER
0.8242709359379041,-0.24310240589682197,-0.3454704120332545,-0.3975070214685251,-0.20464992521872954,0,FALSE POSITIVE,KEPLER
-0.3034226777331363,-0.27930537345484935,-0.443038074952917,0.16598263329699545,-0.2545750621938648,1,CONFIRMED,KEPLER
-0.35447807949552984,-0.28125564105908585,-0.48770760737396723,-0.3759723849806708,-0.25190417009231436,0,CANDIDATE,KEPLER
-0.3791965799612695,-0.2782232249688063,-0.4728177632336172,-0.47467280221666974,-0.21656621305641613,0,FALSE POSITIVE,KEPLER
-0.3527334118816929,-0.2810556136124975,1.7281363035123434,6.7212067350866604,-0.2502605441836679,0,FALSE POSITIVE,KEPLER
-0.3778556027577588,-0.28158968689488845,-0.489274959388741,-0.28445017990729016,-0.23670063043733489,0,FALSE POSITIVE,KEPLER
-0.3190544322037613,-0.2790213344806939,-0.47203408722623036,-0.39122608582623425,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.38274645441987964,-0.27398464337559897,-0.450482997023092,-0.47108369613536066,-0.20485537845731033,1,CONFIRMED,KEPLER
-0.37706555901691025,-0.28031551206012056,-0.48809944537766065,-0.5401739882005598,-0.24800055855927908,0,CANDIDATE,KEPLER
-0.36068076976457064,-0.278607277666256,-0.48065452330748565,-0.6684845306073584,-0.2270443282240371,1,CONFIRMED,KEPLER
-0.37922271113249717,-0.28117362980598465,-0.48849128338135406,-0.41186344579376133,-0.23423519157436523,1,CONFIRMED,KEPLER
-0.35822046317772527,-0.2810176083976457,-0.48418106534072647,-0.31854668767972605,-0.23608427072159247,1,CONFIRMED,KEPLER
-0.3759384898486929,-0.28162369156080846,-0.31294785772670036,5.202395741893918,-0.255396875148188,0,FALSE POSITIVE,KEPLER
-0.38363256204941165,-0.27974743411180963,-0.1593473602788783,3.5478178384104466,-0.1502048169948166,0,FALSE POSITIVE,KEPLER
-0.3825688380025785,-0.27920736000602103,-0.4614544611265079,-0.20997622872012725,-0.1857482272692956,0,FALSE POSITIVE,KEPLER
-0.22698754838990343,-0.2737506112630906,-0.370939882273327,0.16329080373601376,-0.24122060168611256,0,CANDIDATE,KEPLER
-0.3816365784901007,-0.2771390762082974,6.076754468501959,5.461708656268497,-0.10829235632433266,0,FALSE POSITIVE,KEPLER
-0.380696543887428,-0.28175370940109085,-0.48418106534072647,-0.034110030735983905,-0.20567719141163357,0,FALSE POSITIVE,KEPLER
-0.34669073174077214,-0.2748127570044748,-0.46772386918560266,-0.6254152576316497,-0.243891493787663,0,CANDIDATE,KEPLER
-0.38282117942311117,-0.11614298527272361,-0.32509483584119653,-0.9437097647389511,0.26419436522266415,0,FALSE POSITIVE,KEPLER
-0.37570218975305264,-0.27419267192005087,4.400471488701492,6.7212067350866604,-0.10747054337000944,0,FALSE POSITIVE,KEPLER
-0.34377357664736624,-0.28086958808717033,-0.4963280434552226,-0.6684845306073584,-0.24717874560495584,0,CANDIDATE,KEPLER
-0.37769532147301527,-0.280961600712601,-0.42579720279040634,1.0973556613966937,-0.24060424197037017,0,CANDIDATE,KEPLER
-0.3386599316845734,-0.2764569826154311,-0.46929122120037636,-0.5661950072900505,-0.2327970189042996,1,CONFIRMED,KEPLER
3.475612764368847,-0.25046141565680774,0.4205728851873886,-0.34815681285052574,-0.220880731066613,0,FALSE POSITIVE,KEPLER
3.345453812912618,-0.27592690988197194,-0.40698897861312205,0.15790714461405017,-0.24183696140185496,0,FALSE POSITIVE,KEPLER
-0.3836613296802521,-0.2794573943142565,-0.48418106534072647,-0.5563249655664506,-0.21656621305641613,0,FALSE POSITIVE,KEPLER
-0.3788833199739488,-0.28069756448310434,-0.4861402553591936,-0.43519263532227015,-0.23772789663023888,1,CONFIRMED,KEPLER
0.057377164553136205,-0.2775211286312812,0.29518472400549306,-0.36520506673674374,-0.22498979583822906,0,FALSE POSITIVE,KEPLER
-0.3794219698080985,-0.27559686459510113,0.3410297704376237,-0.3831505971432889,-0.18102280278193714,0,FALSE POSITIVE,KEPLER
-0.3780281382584172,-0.2798134431691838,-0.46929122120037636,-0.25035367213485415,-0.25827322048831924,0,FALSE POSITIVE,KEPLER
-0.37738837696681193,-0.25810446439094903,-0.3439630190698059,-0.2674019260210721,-0.22170254402093623,0,FALSE POSITIVE,KEPLER
-0.3100652338685762,-0.2658535276717821,0.35043388252626584,-0.5222284577940146,-0.15369752205069023,0,FALSE POSITIVE,KEPLER
-0.38167936618357906,-0.2809015924786245,-0.46968305920406983,-0.1408859366549281,-0.23608427072159247,0,FALSE POSITIVE,KEPLER
-0.34884923001538937,-0.28142966493761773,-0.4869239313665804,-0.25394277821616323,-0.2266334217468755,1,CONFIRMED,KEPLER
-0.35964499266064165,-0.28176171049895443,-0.492017825414595,-0.25394277821616323,-0.23300247214288042,1,CONFIRMED,KEPLER
-0.37902251313984836,-0.2705021655304956,0.9667950623360213,0.46118660848466486,-0.23300247214288042,0,FALSE POSITIVE,KEPLER
-0.36985017624097505,-0.280531541702436,-0.4830055513296462,-0.3777669380213253,-0.2258116087925523,0,FALSE POSITIVE,KEPLER
-0.35044774179291677,-0.2809836037317257,-0.466156517170829,0.1426534437684866,-0.25272598304663757,0,CANDIDATE,KEPLER
1.4946278253284297,-0.26361722081892425,-0.4250135267830195,-0.49082377958256035,-0.2254007023153907,1,CONFIRMED,KEPLER
3.6123814452586682,-0.261404917259657,-0.4089481686315891,-0.4271171466393248,-0.2387551628231429,0,FALSE POSITIVE,KEPLER
3.3158532193465793,-0.2634111925489382,-0.39640935251339954,-0.3131630285577625,-0.2327970189042996,0,CANDIDATE,KEPLER
0.21527009539477696,-0.27415866725413085,-0.4485238070046249,-0.43878174140357923,-0.24163150816327417,1,CONFIRMED,KEPLER
-0.31810228010022895,-0.2783732455537476,-0.2788579514053725,1.9578438443905377,-0.23033158004132998,1,CONFIRMED,KEPLER
-0.29930347228812443,0.19837817146834869,1.3590249040331381,-0.31226575203743523,-0.2151280403863505,0,FALSE POSITIVE,KEPLER
1.331901431074336,-0.270358145768952,-0.453225863048946,-0.5751677724933231,-0.2371115369144965,1,CONFIRMED,KEPLER
0.3038095789311597,-0.2762109488561274,-0.4524421870415592,-0.35712957805379836,-0.21245714828480006,1,CONFIRMED,KEPLER
1.8125417929484535,-0.2747927542598159,-0.38778891643214425,-0.031418201175002214,-0.2206752778280322,0,CANDIDATE,KEPLER
-0.367142652224148,-0.28051753978117483,-0.47791165728163165,-0.3275194528829987,-0.22211345049809783,0,FALSE POSITIVE,KEPLER
-0.38190759566633203,-0.2743566944262533,0.08320036400735097,-0.6281070871926315,-0.08199434178598983,0,FALSE POSITIVE,KEPLER
-0.3686526187273746,-0.2815776852480931,-0.4963280434552226,-0.5285093934363054,-0.2434805873105014,0,CANDIDATE,KEPLER
3.344717019695945,-0.2679718183311528,-0.4254053647867129,-0.40827433971245225,-0.23115339299565318,0,FALSE POSITIVE,KEPLER
-0.3755458996711488,-0.27940138662921177,-0.48770760737396723,-0.6532308297617949,-0.2260170620311331,0,FALSE POSITIVE,KEPLER
-0.3824440906530394,-0.2811876317272458,-0.4614544611265079,0.3651780208096476,-0.23012612680274916,0,CANDIDATE,KEPLER
-0.2624494242593989,-0.2807755751872738,-0.43363396286427486,0.2548130088093944,-0.197869968345563,0,FALSE POSITIVE,KEPLER
-0.3749823812767126,-0.2799114566180121,-0.47085857321515007,-0.27278558514303564,-0.2266334217468755,0,FALSE POSITIVE,KEPLER
-0.3822156248500046,-0.2729264981831465,0.2273967493665308,-0.4657000370133971,-0.243891493787663,0,FALSE POSITIVE,KEPLER
-0.3787118136899171,-0.2557541418935358,0.5349895822658683,-0.44237084748488825,0.1105153427642231,0,FALSE POSITIVE,KEPLER
-0.38175432494814543,-0.2727344718344217,-0.25573950918746047,1.354874022730618,-0.23813880310740052,0,FALSE POSITIVE,KEPLER
-0.372660294252908,-0.25100349003706224,0.8398395491393519,0.24673752012644912,0.25145626443065433,0,FALSE POSITIVE,KEPLER
-0.36984939805602657,-0.27860127684285835,-0.48418106534072647,-0.6415662349975404,-0.23238611242713803,0,FALSE POSITIVE,KEPLER
4.648892385852029,-0.25384387977861694,-0.34311938401109393,-0.16690695574441883,-0.25334234276237994,0,FALSE POSITIVE,KEPLER
-0.36429788739561797,-0.28143766603548126,-0.41756860471284446,1.7039145891379228,-0.2379333498688197,0,FALSE POSITIVE,KEPLER
-0.3755459992763754,-0.28051353923224304,-0.4755606292594712,-0.28714200946827184,-0.2375224433916581,0,FALSE POSITIVE,KEPLER
3.2719112063004463,-0.2727164693642288,-0.4265808787977932,-0.27009375558205395,-0.24204241464043577,0,FALSE POSITIVE,KEPLER
-0.3795293297450798,-0.2748807663363148,0.5404753143175763,-0.18485248615096408,-0.22129163754377462,0,FALSE POSITIVE,KEPLER
-0.3715091076925817,-0.28080357902979614,-0.4728177632336172,-0.17139333834605505,-0.20649900436595675,0,FALSE POSITIVE,KEPLER
